date,implied_vol
2020-08-11,0.24276885
2020-08-12,0.22883103
2020-08-13,0.225926
2020-08-14,0.22522752
2020-08-17,0.2153377
2020-08-18,0.20659085
2020-08-19,0.21986193
2020-08-20,0.20908314
2020-08-21,0.19951081
2020-08-24,0.20249522
2020-08-25,0.2025111
2020-08-26,0.21630604
2020-08-27,0.21998893
2020-08-28,0.20733695
2020-08-31,0.21803637
2020-09-01,0.22178275
2020-09-02,0.22284634
2020-09-03,0.24938852
2020-09-04,0.24564213
2020-09-08,0.25934184
2020-09-09,0.23754614
2020-09-10,0.23203768
2020-09-11,0.22229073
2020-09-14,0.2208144
2020-09-15,0.21238504
2020-09-16,0.21414711
2020-09-17,0.23362513
2020-09-18,0.24226086
2020-09-21,0.26815219
2020-09-22,0.25616693
2020-09-23,0.27789913
2020-09-24,0.28258211
2020-09-25,0.26980314
2020-09-28,0.266025
2020-09-29,0.27389876
2020-09-30,0.2774229
2020-10-01,0.26305647
2020-10-02,0.26686635
2020-10-05,0.26618375
2020-10-06,0.26585038
2020-10-07,0.25513509
2020-10-08,0.24667398
2020-10-09,0.24162588
2020-10-12,0.24116552
2020-10-13,0.25446836
2020-10-14,0.25124584
2020-10-15,0.2507696
2020-10-16,0.24464204
2020-10-19,0.27537509
2020-10-20,0.25850049
2020-10-21,0.26993013
2020-10-22,0.26967614
2020-10-23,0.2588021
2020-10-26,0.29151946
2020-10-27,0.28940815
2020-10-28,0.32317323
2020-10-29,0.314601
2020-10-30,0.32804671
2020-11-02,0.31831563
2020-11-03,0.29985358
2020-11-04,0.26277073
2020-11-05,0.25265867
2020-11-06,0.23822874
2020-11-09,0.23392675
2020-11-10,0.2281008
2020-11-11,0.21808399
2020-11-12,0.23224405
2020-11-13,0.21905233
2020-11-16,0.20932126
2020-11-17,0.20889265
2020-11-18,0.20863866
2020-11-19,0.21144844
2020-11-20,0.21321052
2020-11-23,0.20787668
2020-11-24,0.2073687
2020-11-25,0.20741632
2020-11-27,0.21241679
2020-11-30,0.21238504
2020-12-01,0.20605111
2020-12-02,0.21154369
2020-12-03,0.20262222
2020-12-04,0.19158944
2020-12-07,0.26986663
2020-12-08,0.18357281
2020-12-09,0.1879383
2020-12-10,0.18792242
2020-12-11,0.19357375
2020-12-14,0.19805036
2020-12-15,0.19928857
2020-12-16,0.19557394
2020-12-17,0.18906539
2020-12-18,0.20152688
2020-12-21,0.20984512
2020-12-22,0.20720995
2020-12-23,0.20019342
2020-12-24,0.18765256
2021-12-28,0.19739951
2021-12-29,0.20598761
2021-12-30,0.20255872
2021-12-31,0.19697089
2021-01-04,0.22448142
2021-01-05,0.22052866
2021-01-06,0.2114167
2021-01-07,0.20381281
2021-01-08,0.2024476
2021-01-11,0.21573456
2021-01-12,0.21168656
2021-01-13,0.19925682
2021-01-14,0.20530501
2021-01-15,0.1879383
2021-01-19,0.18355693
2021-01-20,0.16993661
2021-01-21,0.18587461
2021-01-22,0.17401636
2021-01-25,0.19789162
2021-01-26,0.19625654
2021-01-27,0.22624349
2021-01-28,0.21597268
2021-01-29,0.22140176
2021-02-01,0.21227392
2021-02-02,0.19897108
2021-02-03,0.18643022
2021-02-04,0.1879383
2021-02-05,0.18104876
2021-02-08,0.18455703
2021-02-09,0.17490533
2021-02-10,0.18441416
2021-02-11,0.18252509
2021-02-12,0.17663565
2021-02-16,0.18241397
2021-02-17,0.18938288
2021-02-18,0.18179486
2021-02-19,0.17474658
2021-02-22,0.18046141
2021-02-23,0.17160343
2021-02-24,0.16584098
2021-02-25,0.20376518
2021-02-26,0.20871803
2021-03-01,0.18916064
2021-03-02,0.19301814
2021-03-03,0.19800274
2021-03-04,0.21103571
2021-03-05,0.20567012
2021-03-08,0.20689246
2021-03-09,0.1927324
2021-03-10,0.18090589
2021-03-11,0.18068365
2021-03-12,0.1676983
2021-03-15,0.1660156
2021-03-16,0.16638072
2021-03-17,0.16922225
2021-03-18,0.17800086
2021-03-19,0.17112719
2021-03-22,0.16487264
2021-03-23,0.1686984
2021-03-24,0.16842853
2021-03-25,0.16536475
2021-03-26,0.15834822
2021-03-29,0.16606323
2021-03-30,0.16298357
