date,implied_vol
2020-12-21,0.18779543
2020-12-22,0.18935113
2020-12-23,0.17939781
2020-12-24,0.17309563
2021-12-28,0.16798404
2021-12-29,0.16619022
2021-12-30,0.16266608
2021-12-31,0.17357187
2021-01-04,0.21189293
2021-01-05,0.21341688
2021-01-06,0.20084427
2021-01-07,0.189621
2021-01-08,0.1789057
2021-01-11,0.2000823
2021-01-12,0.19195455
2021-01-13,0.18879552
2021-01-14,0.19003373
2021-01-15,0.19027185
2021-01-19,0.18073127
2021-01-20,0.17277814
2021-01-21,0.16947625
2021-01-22,0.16490439
2021-01-25,0.18649372
2021-01-26,0.18228697
2021-01-27,0.21697277
2021-01-28,0.20270159
2021-01-29,0.21909996
2021-02-01,0.19720901
2021-02-02,0.17688964
2021-02-03,0.17173043
2021-02-04,0.16068177
2021-02-05,0.15217303
2021-02-08,0.16542825
2021-02-09,0.15831647
2021-02-10,0.15764974
2021-02-11,0.16107863
2021-02-12,0.15796723
2021-02-16,0.1848269
2021-02-17,0.17595305
2021-02-18,0.1750482
2021-02-19,0.17500057
2021-02-22,0.19952669
2021-02-23,0.19385949
2021-02-24,0.1911767
2021-02-25,0.21379787
2021-02-26,0.21179768
2021-03-01,0.18900189
2021-03-02,0.18877965
2021-03-03,0.20392393
2021-03-04,0.2201953
2021-03-05,0.20052678
2021-03-08,0.21424236
2021-03-09,0.20019342
2021-03-10,0.20492402
2021-03-11,0.20047916
2021-03-12,0.18849391
2021-03-15,0.17561968
2021-03-16,0.16630134
2021-03-17,0.17195267
2021-03-18,0.17020647
2021-03-19,0.15610991
2021-03-22,0.1531255
2021-03-23,0.15199841
2021-03-24,0.15285564
2021-03-25,0.15264927
2021-03-26,0.14637884
2021-03-29,0.15782436
2021-03-30,0.15877683
