date,implied_vol
2020-10-12,0.2662155
2020-10-13,0.26810456
2020-10-14,0.26375495
2020-10-15,0.26723147
2020-10-16,0.26002444
2020-10-19,0.27497823
2020-10-20,0.27520047
2020-10-21,0.28467755
2020-10-22,0.27601007
2020-10-23,0.26778707
2020-10-26,0.29671043
2020-10-27,0.30764796
2020-10-28,0.37816253
2020-10-29,0.34655638
2020-10-30,0.36239914
2020-11-02,0.3555731
2020-11-03,0.33115811
2020-11-04,0.27093023
2020-11-05,0.25740515
2020-11-06,0.24219737
2020-11-09,0.24424518
2020-11-10,0.24622949
2020-11-11,0.23473635
2020-11-12,0.25784963
2020-11-13,0.24062579
2020-11-16,0.23656192
2020-11-17,0.2329584
2020-11-18,0.24414993
2020-11-19,0.23360926
2020-11-20,0.23124396
2020-11-23,0.21900471
2020-11-24,0.21675053
2020-11-25,0.22078266
2020-11-27,0.21905233
2020-11-30,0.22521164
2020-12-01,0.21952857
2020-12-02,0.22225898
2020-12-03,0.22368769
2020-12-04,0.21524245
2020-12-07,0.22138589
2020-12-08,0.23202181
2020-12-09,0.22981525
2020-12-10,0.23541895
2020-12-11,0.23659367
2020-12-14,0.25003937
2020-12-15,0.23243454
2020-12-16,0.23264091
2020-12-17,0.2274182
2020-12-18,0.22221136
2020-12-21,0.23486334
2020-12-22,0.23579994
2020-12-23,0.2267356
2020-12-24,0.21948095
2021-12-28,0.21914758
2021-12-29,0.22459254
2021-12-30,0.22517989
2021-12-31,0.21740139
2021-01-04,0.26051655
2021-01-05,0.2548176
2021-01-06,0.2476582
2021-01-07,0.23422836
2021-01-08,0.23479985
2021-01-11,0.24137189
2021-01-12,0.23570469
2021-01-13,0.23172019
2021-01-14,0.23510146
2021-01-15,0.24292759
2021-01-19,0.23202181
2021-01-20,0.21603618
2021-01-21,0.22229073
2021-01-22,0.22022705
2021-01-25,0.24645173
2021-01-26,0.24997588
2021-01-27,0.30628275
2021-01-28,0.27867699
2021-01-29,0.31026726
2021-02-01,0.28172489
2021-02-02,0.24203862
2021-02-03,0.23364101
2021-02-04,0.22003655
2021-02-05,0.20884503
2021-02-08,0.21087696
2021-02-09,0.205559
2021-02-10,0.21040073
2021-02-11,0.21097221
2021-02-12,0.20497165
2021-02-16,0.21513133
2021-02-17,0.21565519
2021-02-18,0.21463922
2021-02-19,0.21163894
2021-02-22,0.22132239
2021-02-23,0.22402106
2021-02-24,0.21929045
2021-02-25,0.25524621
2021-02-26,0.24535639
2021-03-01,0.221878
2021-03-02,0.21940157
2021-03-03,0.23760963
2021-03-04,0.26475504
2021-03-05,0.23122808
2021-03-08,0.26040543
2021-03-09,0.23865735
2021-03-10,0.23352989
2021-03-11,0.22681497
2021-03-12,0.22730708
2021-03-15,0.22633873
2021-03-16,0.22381469
2021-03-17,0.20609874
2021-03-18,0.22130651
2021-03-19,0.2146551
2021-03-22,0.19484371
2021-03-23,0.20025692
2021-03-24,0.21103571
2021-03-25,0.20763856
2021-03-26,0.19624067
2021-03-29,0.19527232
2021-03-30,0.1909862
