date,implied_vol
2021-01-19,0.24480079
2021-01-20,0.23438711
2021-01-21,0.23408549
2021-01-22,0.2361968
2021-01-25,0.25489697
2021-01-26,0.26164364
2021-01-27,0.32453844
2021-01-28,0.28674124
2021-01-29,0.30958465
2021-02-01,0.27664505
2021-02-02,0.24654698
2021-02-03,0.23919708
2021-02-04,0.22335433
2021-02-05,0.21403599
2021-02-08,0.21719502
2021-02-09,0.21660766
2021-02-10,0.22611649
2021-02-11,0.2185761
2021-02-12,0.20927364
2021-02-16,0.23281553
2021-02-17,0.22468778
2021-02-18,0.22375119
2021-02-19,0.21960794
2021-02-22,0.24878529
2021-02-23,0.25505572
2021-02-24,0.24395944
2021-02-25,0.30831469
2021-02-26,0.28132803
2021-03-01,0.23892722
2021-03-02,0.25415087
2021-03-03,0.27834362
2021-03-04,0.30433019
2021-03-05,0.27259705
2021-03-08,0.30106004
2021-03-09,0.2775499
2021-03-10,0.27542271
2021-03-11,0.25705591
2021-03-12,0.26318347
2021-03-15,0.25081722
2021-03-16,0.24829318
2021-03-17,0.24403881
2021-03-18,0.27781976
2021-03-19,0.2579925
2021-03-22,0.23268854
2021-03-23,0.23686353
2021-03-24,0.24742008
2021-03-25,0.24265773
2021-03-26,0.21960794
2021-03-29,0.23586344
2021-03-30,0.2346411
