date,implied_vol
2020-09-29,0.21436935
2020-09-30,0.20921014
2020-10-01,0.21554407
2020-10-02,0.22976763
2020-10-05,0.24121315
2020-10-06,0.23527608
2020-10-07,0.23410137
2020-10-08,0.23098996
2020-10-09,0.22137001
2020-10-12,0.2200683
2020-10-13,0.22813255
2020-10-14,0.22610062
2020-10-15,0.23346639
2020-10-16,0.22819605
2020-10-19,0.24135602
2020-10-20,0.24151476
2020-10-21,0.24535639
2020-10-22,0.2412449
2020-10-23,0.23456173
2020-10-26,0.25445249
2020-10-27,0.25018224
2020-10-28,0.29966308
2020-10-29,0.29040825
2020-10-30,0.30198076
2020-11-02,0.29386889
2020-11-03,0.26843793
2020-11-04,0.22148113
2020-11-05,0.22292571
2020-11-06,0.21068647
2020-11-09,0.20363819
2020-11-10,0.20762269
2020-11-11,0.1885574
2020-11-12,0.19514533
2020-11-13,0.17963593
2020-11-16,0.18236635
2020-11-17,0.17869934
2020-11-18,0.18312832
2020-11-19,0.18641435
2020-11-20,0.17976293
2020-11-23,0.17739763
2020-11-24,0.17128594
2020-11-25,0.17185742
2020-11-27,0.16726969
2020-11-30,0.16825391
2020-12-01,0.16953974
2020-12-02,0.16725381
2020-12-03,0.17173043
2020-12-04,0.16895239
2020-12-07,0.17092083
2020-12-08,0.1807154
2020-12-09,0.1855095
2020-12-10,0.19217679
2020-12-11,0.19593905
2020-12-14,0.20263809
2020-12-15,0.18725569
2020-12-16,0.19057347
2020-12-17,0.18201711
2020-12-18,0.19055759
2020-12-21,0.19462147
2020-12-22,0.193542
2020-12-23,0.18987499
2020-12-24,0.18890664
2021-12-28,0.18349344
2021-12-29,0.19255778
2021-12-30,0.19162118
2021-12-31,0.18982737
2021-01-04,0.21114683
2021-01-05,0.20462241
2021-01-06,0.19487546
2021-01-07,0.17684202
2021-01-08,0.17434972
2021-01-11,0.18852566
2021-01-12,0.18760493
2021-01-13,0.17947719
2021-01-14,0.18322357
2021-01-15,0.18309657
2021-01-19,0.17528632
2021-01-20,0.16914288
2021-01-21,0.17263527
2021-01-22,0.17193679
2021-01-25,0.18079477
2021-01-26,0.18266796
2021-01-27,0.22614824
2021-01-28,0.20470178
2021-01-29,0.21679815
2021-02-01,0.20863866
2021-02-02,0.18654134
2021-02-03,0.18008042
2021-02-04,0.17457196
2021-02-05,0.16811104
2021-02-08,0.17368299
2021-02-09,0.17133356
2021-02-10,0.17481008
2021-02-11,0.17073033
2021-02-12,0.16517425
2021-02-16,0.18441416
2021-02-17,0.17766749
2021-02-18,0.17620704
2021-02-19,0.17806435
2021-02-22,0.18458878
2021-02-23,0.18522376
2021-02-24,0.18014392
2021-02-25,0.21432173
2021-02-26,0.21016261
2021-03-01,0.1863826
2021-03-02,0.181525
2021-03-03,0.19109733
2021-03-04,0.21200405
2021-03-05,0.18782718
2021-03-08,0.19395474
2021-03-09,0.17746112
2021-03-10,0.17382586
2021-03-11,0.17061921
2021-03-12,0.17552443
2021-03-15,0.17698489
2021-03-16,0.17058746
2021-03-17,0.1630312
2021-03-18,0.16946037
2021-03-19,0.15769736
2021-03-22,0.14722019
2021-03-23,0.15536381
2021-03-24,0.15268102
2021-03-25,0.15183967
2021-03-26,0.13726687
2021-03-29,0.1532525
2021-03-30,0.15685601
