date,implied_vol
2020-08-13,0.14548986
2020-08-14,0.14580735
2020-08-17,0.14280707
2020-08-18,0.1323299
2020-08-19,0.13755261
2020-08-20,0.13483807
2020-08-21,0.13520318
2020-08-24,0.13756849
2020-08-25,0.13607628
2020-08-26,0.14010841
2020-08-27,0.15288739
2020-08-28,0.15193491
2020-08-31,0.16020553
2020-09-01,0.16820629
2020-09-02,0.17803261
2020-09-03,0.1976535
2020-09-04,0.19812973
2020-09-08,0.21771888
2020-09-09,0.19898696
2020-09-10,0.1950342
2020-09-11,0.18014392
2020-09-14,0.16858727
2020-09-15,0.16901589
2020-09-16,0.16711094
2020-09-17,0.17546094
2020-09-18,0.17198442
2020-09-21,0.18528726
2020-09-22,0.17752462
2020-09-23,0.19200217
2020-09-24,0.19050997
2020-09-25,0.17933432
2020-09-28,0.17488945
2020-09-29,0.17750875
2020-09-30,0.17582605
2020-10-01,0.17577843
2020-10-02,0.18327119
2020-10-05,0.19212917
2020-10-06,0.19700264
2020-10-07,0.1919863
2020-10-08,0.18057253
2020-10-09,0.17457196
2020-10-12,0.16895239
2020-10-13,0.17415923
2020-10-14,0.17439734
2020-10-15,0.17452434
2020-10-16,0.16901589
2020-10-19,0.18011217
2020-10-20,0.18292195
2020-10-21,0.18255684
2020-10-22,0.18106464
2020-10-23,0.17581017
2020-10-26,0.19470084
2020-10-27,0.19774874
2020-10-28,0.2466581
2020-10-29,0.23764138
2020-10-30,0.24786457
2020-11-02,0.23757788
2020-11-03,0.21970319
2020-11-04,0.19047822
2020-11-05,0.18414429
2020-11-06,0.1700636
2020-11-09,0.17236541
2020-11-10,0.17452434
2020-11-11,0.1525699
2020-11-12,0.16301532
2020-11-13,0.15106182
2020-11-16,0.14604547
2020-11-17,0.14634709
2020-11-18,0.15304613
2020-11-19,0.14899813
2020-11-20,0.14842665
2020-11-23,0.14456914
2020-11-24,0.14429928
2020-11-25,0.14363255
2020-11-27,0.14450565
2020-11-30,0.14663283
2020-12-01,0.1435373
2020-12-02,0.15507807
2020-12-03,0.14971248
2020-12-04,0.14398179
2020-12-07,0.14448977
2020-12-08,0.14539462
2020-12-09,0.14642646
2020-12-10,0.15253815
2020-12-11,0.15315725
2020-12-14,0.15841171
2020-12-15,0.15539556
2020-12-16,0.14085451
2020-12-17,0.13490157
2020-12-18,0.13901307
2020-12-21,0.15491932
2020-12-22,0.16131675
2020-12-23,0.15566542
2020-12-24,0.15263339
2021-12-28,0.15450659
2021-12-29,0.16363443
2021-12-30,0.15787198
2021-12-31,0.15669727
2021-01-04,0.18174724
2021-01-05,0.17407985
2021-01-06,0.16747606
2021-01-07,0.15906257
2021-01-08,0.15028397
2021-01-11,0.16552349
2021-01-12,0.16307882
2021-01-13,0.15215716
2021-01-14,0.1548082
2021-01-15,0.15149043
2021-01-19,0.14369605
2021-01-20,0.13923531
2021-01-21,0.13669539
2021-01-22,0.13798122
2021-01-25,0.15252227
2021-01-26,0.14598197
2021-01-27,0.17661977
2021-01-28,0.16641247
2021-01-29,0.18611273
2021-02-01,0.18090589
2021-02-02,0.16253909
2021-02-03,0.1531255
2021-02-04,0.13429834
2021-02-05,0.12121774
2021-02-08,0.1241704
2021-02-09,0.11853495
2021-02-10,0.11823333
2021-02-11,0.12228133
2021-02-12,0.11394722
2021-02-16,0.12310681
2021-02-17,0.11785235
2021-02-18,0.12207497
2021-02-19,0.12766279
2021-02-22,0.13907656
2021-02-23,0.14137837
2021-02-24,0.13669539
2021-02-25,0.14698207
2021-02-26,0.16499963
2021-03-01,0.15282389
2021-03-02,0.15366524
2021-03-03,0.16252321
2021-03-04,0.17487358
2021-03-05,0.15507807
2021-03-08,0.16133262
2021-03-09,0.14968073
2021-03-10,0.15060146
2021-03-11,0.14791866
2021-03-12,0.14169586
2021-03-15,0.1401719
2021-03-16,0.13615565
2021-03-17,0.13474282
2021-03-18,0.14026715
2021-03-19,0.13359986
2021-03-22,0.13113931
2021-03-23,0.13263151
2021-03-24,0.133203
2021-03-25,0.12682144
2021-03-26,0.12120187
2021-03-29,0.12975823
2021-03-30,0.13337762
